Order_ID,Shipment_Date,Delivery_Date,Origin_State,Destination_State,Route,Distance_km,Truck_Type,Weight_kg,Freight_Cost_INR,Fuel_Cost_INR,Cost_per_km,Expected_Delivery_Days,Actual_Delivery_Days,Delivery_Time_Days,Delay_Flag,Load_Utilization_%,Driver_Experience_Yrs,Weather_Condition,Road_Condition,Month,Month_Name,Year
IND12476,2021-06-07,2021-06-10,Gujarat,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,38915,113488.42,12894.36,81.06,3,3,3,0,75,4,Clear,Poor,6,Jun,2021
IND12477,2021-03-10,2021-03-12,Karnataka,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,34478,62301.93,9720.78,72.78,2,2,2,0,96,6,Clear,Good,3,Mar,2021
IND12478,2021-01-15,2021-01-17,Gujarat,Telangana,Bangalore-Hyderabad,575,Medium Truck,5365,31028.25,4841.54,53.96,2,2,2,0,77,4,Rain,Average,1,Jan,2021
IND12479,2022-08-21,2022-08-26,Punjab,Karnataka,Chennai-Bangalore,346,Heavy Truck,21668,37479.95,4271.39,108.32,1,5,5,1,99,18,Clear,Good,8,Aug,2022
IND12480,2023-02-25,2023-02-26,Uttar Pradesh,Maharashtra,Surat-Mumbai,284,Heavy Truck,20000,15097.93,3427.84,53.16,1,1,1,0,76,5,Clear,Good,2,Feb,2023
IND12481,2021-03-22,2021-03-24,Uttar Pradesh,Telangana,Bangalore-Hyderabad,575,Heavy Truck,39304,55043.63,5421.61,95.73,2,2,2,0,55,11,Rain,Good,3,Mar,2021
IND12482,2023-12-17,2023-12-18,Telangana,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,34731,31745.57,5991.13,71.99,1,1,1,0,79,13,Storm,Good,12,Dec,2023
IND12483,2024-03-15,2024-03-16,West Bengal,Rajasthan,Delhi-Jaipur,281,Medium Truck,14263,17829.18,2321.31,63.45,1,1,1,0,95,3,Rain,Good,3,Mar,2024
IND12484,2020-10-27,2020-10-29,Tamil Nadu,Maharashtra,Ahmedabad-Mumbai,524,Light Van,1119,50668.72,7149.24,96.7,2,2,2,0,82,19,Rain,Poor,10,Oct,2020
IND12485,2023-06-28,2023-07-01,Kerala,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,32336,120711.2,10953.56,90.22,3,3,3,0,91,11,Clear,Average,6,Jun,2023
IND12486,2022-10-11,2022-10-12,Gujarat,Karnataka,Chennai-Bangalore,346,Light Van,819,24935.51,4358.84,72.07,1,1,1,0,65,11,Rain,Good,10,Oct,2022
IND12487,2021-05-15,2021-05-17,Gujarat,Delhi,Lucknow-Delhi,555,Medium Truck,6357,47678.53,4746.02,85.91,2,2,2,0,76,2,Storm,Good,5,May,2021
IND12488,2023-12-14,2023-12-17,Punjab,Maharashtra,Delhi-Mumbai,1400,Medium Truck,9472,94131.24,13662.01,67.24,3,3,3,0,79,15,Clear,Good,12,Dec,2023
IND12489,2023-08-14,2023-08-16,Bihar,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,8996,147793.81,17465.44,110.46,3,2,2,0,75,8,Clear,Good,8,Aug,2023
IND12490,2021-02-09,2021-02-10,Delhi,Rajasthan,Delhi-Jaipur,281,Light Van,1252,20222.82,2799.56,71.97,1,1,1,0,90,2,Fog,Average,2,Feb,2021
IND12491,2020-01-13,2020-01-16,Bihar,Maharashtra,Surat-Mumbai,284,Heavy Truck,36859,19073.64,3288.21,67.16,1,3,3,1,74,8,Storm,Good,1,Jan,2020
IND12492,2021-10-06,2021-10-07,Uttar Pradesh,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,4037,45259.11,6353.37,102.63,1,1,1,0,70,15,Clear,Average,10,Oct,2021
IND12493,2022-09-28,2022-09-29,Uttar Pradesh,Maharashtra,Mumbai-Pune,149,Medium Truck,11262,7633.49,1243.77,51.23,1,1,1,0,82,16,Clear,Good,9,Sep,2022
IND12494,2024-09-12,2024-09-14,Telangana,Telangana,Bangalore-Hyderabad,575,Medium Truck,14066,39537.47,7864.6,68.76,2,2,2,0,83,13,Rain,Average,9,Sep,2024
IND12495,2020-01-21,2020-01-24,Odisha,Maharashtra,Delhi-Mumbai,1400,Light Van,2335,106788.73,11839.67,76.28,3,3,3,0,80,17,Clear,Average,1,Jan,2020
IND12496,2022-08-04,2022-08-05,Telangana,Maharashtra,Surat-Mumbai,284,Heavy Truck,30263,31738.89,2524.07,111.76,1,1,1,0,94,14,Clear,Good,8,Aug,2022
IND12497,2023-11-02,2023-11-05,Tamil Nadu,Maharashtra,Delhi-Mumbai,1400,Medium Truck,8642,163143.3,12369.33,116.53,3,3,3,0,56,14,Rain,Average,11,Nov,2023
IND12498,2024-07-25,2024-07-27,Gujarat,West Bengal,Chennai-Kolkata,1659,Medium Truck,3105,166154.59,24816.51,100.15,3,2,2,0,64,1,Clear,Average,7,Jul,2024
IND12499,2022-11-28,2022-12-05,Uttar Pradesh,Maharashtra,Nagpur-Mumbai,856,Medium Truck,3769,72312.5,7927.68,84.48,2,7,7,1,67,1,Clear,Average,11,Nov,2022
IND12500,2023-10-22,2023-10-24,Punjab,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,34324,132780.91,19988.27,94.84,3,2,2,0,69,3,Storm,Good,10,Oct,2023
IND12501,2020-05-16,2020-05-17,Kerala,Karnataka,Chennai-Bangalore,346,Medium Truck,13384,27327.11,5168.04,78.98,1,1,1,0,63,15,Rain,Poor,5,May,2020
IND12502,2020-02-19,2020-02-21,Uttar Pradesh,Maharashtra,Nagpur-Mumbai,856,Light Van,1873,60705.64,9147.64,70.92,2,2,2,0,81,5,Fog,Average,2,Feb,2020
IND12503,2022-06-06,2022-06-07,Madhya Pradesh,Rajasthan,Delhi-Jaipur,281,Medium Truck,14687,32750.03,3489.27,116.55,1,1,1,0,62,5,Fog,Good,6,Jun,2022
IND12504,2021-09-17,2021-09-18,Punjab,Maharashtra,Surat-Mumbai,284,Light Van,2209,16493.96,3820.83,58.08,1,1,1,0,60,4,Rain,Good,9,Sep,2021
IND12505,2023-05-05,2023-05-06,Madhya Pradesh,Punjab,Delhi-Amritsar,446,Medium Truck,7355,33114.41,4793.84,74.25,1,1,1,0,90,14,Fog,Good,5,May,2023
IND12506,2022-02-27,2022-03-02,West Bengal,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,15933,158110.72,12785.78,112.94,3,3,3,0,78,7,Clear,Good,2,Feb,2022
IND12507,2022-08-09,2022-08-12,West Bengal,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,23766,140867.86,15450.87,100.62,3,3,3,0,57,15,Rain,Poor,8,Aug,2022
IND12508,2023-04-08,2023-04-14,Delhi,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,37044,69625.64,17933.5,52.04,3,6,6,1,80,11,Clear,Good,4,Apr,2023
IND12509,2022-09-07,2022-09-08,Bihar,Maharashtra,Surat-Mumbai,284,Medium Truck,8906,14659.22,3824.16,51.62,1,1,1,0,90,14,Rain,Poor,9,Sep,2022
IND12510,2022-01-25,2022-01-27,Telangana,Delhi,Lucknow-Delhi,555,Heavy Truck,27572,47816.51,5335.64,86.16,2,2,2,0,75,6,Clear,Good,1,Jan,2022
IND12511,2021-04-01,2021-04-02,Madhya Pradesh,Punjab,Delhi-Amritsar,446,Medium Truck,13723,37418.38,4114.24,83.9,1,1,1,0,67,10,Clear,Good,4,Apr,2021
IND12512,2021-10-03,2021-10-04,Tamil Nadu,Karnataka,Chennai-Bangalore,346,Medium Truck,9050,28029.26,4997.6,81.01,1,1,1,0,65,7,Clear,Poor,10,Oct,2021
IND12513,2020-09-30,2020-10-06,Maharashtra,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,25611,31383.35,3663.83,71.16,1,6,6,1,62,10,Rain,Good,9,Sep,2020
IND12514,2023-09-22,2023-09-24,Maharashtra,West Bengal,Delhi-Kolkata,1472,Heavy Truck,23261,175263.25,19346.75,119.06,3,2,2,0,68,14,Storm,Average,9,Sep,2023
IND12515,2021-05-21,2021-05-27,Gujarat,Maharashtra,Surat-Mumbai,284,Heavy Truck,19474,19607.11,2364.29,69.04,1,6,6,1,87,5,Storm,Poor,5,May,2021
IND12516,2021-11-07,2021-11-08,Uttar Pradesh,Punjab,Delhi-Amritsar,446,Medium Truck,12494,37599.06,6183.92,84.3,1,1,1,0,56,1,Clear,Poor,11,Nov,2021
IND12517,2020-12-23,2020-12-28,Gujarat,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,31638,67061.19,12273.25,78.34,2,5,5,1,55,19,Clear,Average,12,Dec,2020
IND12518,2021-01-19,2021-01-22,Kerala,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,38471,86684.44,14114.71,61.92,3,3,3,0,65,8,Clear,Poor,1,Jan,2021
IND12519,2022-08-06,2022-08-13,Odisha,Maharashtra,Nagpur-Mumbai,856,Light Van,1191,54940.92,7291.02,64.18,2,7,7,1,60,19,Clear,Average,8,Aug,2022
IND12520,2020-04-14,2020-04-16,Karnataka,Maharashtra,Ahmedabad-Mumbai,524,Light Van,1787,59883.34,5955.15,114.28,2,2,2,0,86,17,Fog,Good,4,Apr,2020
IND12521,2023-04-08,2023-04-09,Madhya Pradesh,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,22862,48545.1,4449.36,110.08,1,1,1,0,69,19,Fog,Average,4,Apr,2023
IND12522,2023-07-19,2023-07-21,Uttar Pradesh,Maharashtra,Hyderabad-Pune,559,Medium Truck,12025,35738.6,6104.25,63.93,2,2,2,0,66,16,Clear,Poor,7,Jul,2023
IND12523,2021-08-25,2021-08-28,Maharashtra,West Bengal,Chennai-Kolkata,1659,Medium Truck,13956,184640.7,20994.48,111.3,3,3,3,0,91,4,Clear,Average,8,Aug,2021
IND12524,2024-05-25,2024-05-26,Madhya Pradesh,Maharashtra,Surat-Mumbai,284,Light Van,2971,18358.62,2689.13,64.64,1,1,1,0,83,8,Clear,Good,5,May,2024
IND12525,2022-01-15,2022-01-16,Maharashtra,Punjab,Delhi-Amritsar,446,Medium Truck,9356,41860.78,4682.4,93.86,1,1,1,0,98,4,Clear,Average,1,Jan,2022
IND12526,2020-05-03,2020-05-07,Bihar,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,18742,74512.73,18033.48,55.69,3,4,4,1,76,13,Fog,Average,5,May,2020
IND12527,2022-12-24,2022-12-27,Delhi,West Bengal,Chennai-Kolkata,1659,Medium Truck,5035,185187.32,20748.01,111.63,3,3,3,0,68,7,Rain,Good,12,Dec,2022
IND12528,2023-03-24,2023-03-25,Maharashtra,Maharashtra,Mumbai-Pune,149,Medium Truck,4967,7987.15,1532.31,53.61,1,1,1,0,73,1,Rain,Average,3,Mar,2023
IND12529,2021-03-12,2021-03-17,Telangana,Delhi,Lucknow-Delhi,555,Heavy Truck,39675,49309.53,7020.81,88.85,2,5,5,1,59,9,Clear,Average,3,Mar,2021
IND12530,2020-05-28,2020-05-30,Tamil Nadu,Maharashtra,Nagpur-Mumbai,856,Medium Truck,4852,89520.31,11433.76,104.58,2,2,2,0,89,4,Clear,Average,5,May,2020
IND12531,2023-07-18,2023-07-21,Uttar Pradesh,Maharashtra,Delhi-Mumbai,1400,Medium Truck,6183,81449.8,17006.36,58.18,3,3,3,0,79,14,Clear,Good,7,Jul,2023
IND12532,2021-01-24,2021-01-28,Gujarat,Punjab,Delhi-Amritsar,446,Heavy Truck,25547,34927.87,4315.71,78.31,1,4,4,1,92,9,Clear,Good,1,Jan,2021
IND12533,2024-10-27,2024-10-29,Haryana,Telangana,Bangalore-Hyderabad,575,Heavy Truck,21618,30438.49,4600.99,52.94,2,2,2,0,63,3,Rain,Average,10,Oct,2024
IND12534,2020-03-30,2020-04-01,Uttar Pradesh,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,11303,51243.36,7136.85,97.79,2,2,2,0,61,15,Fog,Average,3,Mar,2020
IND12535,2023-11-28,2023-12-01,Odisha,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,26350,95695.73,18408.79,71.52,3,3,3,0,72,5,Rain,Good,11,Nov,2023
IND12536,2021-02-13,2021-02-20,Odisha,West Bengal,Chennai-Kolkata,1659,Light Van,682,147912.57,21373.28,89.16,3,7,7,1,56,1,Clear,Good,2,Feb,2021
IND12537,2024-06-11,2024-06-18,Kerala,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,38124,161407.76,11950.49,115.29,3,7,7,1,64,11,Rain,Good,6,Jun,2024
IND12538,2023-06-02,2023-06-09,Uttar Pradesh,Telangana,Bangalore-Hyderabad,575,Heavy Truck,15164,41060.79,6955.52,71.41,2,7,7,1,98,19,Clear,Good,6,Jun,2023
IND12539,2021-05-09,2021-05-11,Maharashtra,Telangana,Bangalore-Hyderabad,575,Medium Truck,9958,30707.26,7904.61,53.4,2,2,2,0,56,5,Clear,Poor,5,May,2021
IND12540,2023-12-14,2023-12-15,Maharashtra,Maharashtra,Mumbai-Pune,149,Light Van,2637,14496.8,1598.42,97.29,1,1,1,0,99,17,Clear,Average,12,Dec,2023
IND12541,2023-12-06,2023-12-07,Madhya Pradesh,Odisha,Kolkata-Bhubaneswar,441,Light Van,2523,46339.79,4139.23,105.08,1,1,1,0,62,19,Clear,Poor,12,Dec,2023
IND12542,2023-02-15,2023-02-17,Karnataka,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,3454,61334.62,6347.42,117.05,2,2,2,0,61,17,Fog,Average,2,Feb,2023
IND12543,2024-11-27,2024-11-29,Punjab,West Bengal,Delhi-Kolkata,1472,Heavy Truck,33669,89859.8,20290.26,61.05,3,2,2,0,89,5,Rain,Average,11,Nov,2024
IND12544,2024-11-10,2024-11-11,Delhi,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,10846,40583.69,4371.26,77.45,2,1,1,0,77,9,Clear,Good,11,Nov,2024
IND12545,2021-03-10,2021-03-12,Haryana,Maharashtra,Mumbai-Pune,149,Medium Truck,7822,16254.38,1814.62,109.09,1,2,2,1,62,6,Clear,Average,3,Mar,2021
IND12546,2020-12-28,2020-12-29,Uttar Pradesh,Rajasthan,Delhi-Jaipur,281,Heavy Truck,31925,29921.16,3513.12,106.48,1,1,1,0,75,13,Clear,Good,12,Dec,2020
IND12547,2020-12-14,2020-12-15,Karnataka,Karnataka,Chennai-Bangalore,346,Light Van,2437,32432.55,4226.93,93.74,1,1,1,0,87,11,Clear,Average,12,Dec,2020
IND12548,2024-07-17,2024-07-23,Uttar Pradesh,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,17665,30365.41,5534.65,68.86,1,6,6,1,55,1,Clear,Good,7,Jul,2024
IND12549,2020-05-04,2020-05-08,Telangana,Tamil Nadu,Mumbai-Chennai,1338,Light Van,2949,93502.75,16617.46,69.88,3,4,4,1,66,17,Rain,Good,5,May,2020
IND12550,2020-11-02,2020-11-03,Bihar,Punjab,Delhi-Amritsar,446,Light Van,1341,26171.37,3975.12,58.68,1,1,1,0,65,6,Clear,Good,11,Nov,2020
IND12551,2023-08-30,2023-08-31,Madhya Pradesh,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,8798,50507.62,4253.25,114.53,1,1,1,0,84,3,Fog,Average,8,Aug,2023
IND12552,2022-02-09,2022-02-11,Maharashtra,Delhi,Lucknow-Delhi,555,Light Van,2189,34468.39,6844.79,62.11,2,2,2,0,58,16,Clear,Good,2,Feb,2022
IND12553,2022-07-02,2022-07-03,Kerala,Maharashtra,Mumbai-Pune,149,Medium Truck,14078,13425.21,1210.45,90.1,1,1,1,0,88,13,Clear,Good,7,Jul,2022
IND12554,2023-11-14,2023-11-15,Karnataka,Maharashtra,Mumbai-Pune,149,Heavy Truck,35998,13544.79,1854.04,90.9,1,1,1,0,77,12,Clear,Poor,11,Nov,2023
IND12555,2021-11-17,2021-11-20,Odisha,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,7292,101517.25,16936.01,75.87,3,3,3,0,86,11,Rain,Average,11,Nov,2021
IND12556,2020-11-22,2020-11-26,Madhya Pradesh,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,21189,99916.88,12944.11,74.68,3,4,4,1,57,2,Clear,Good,11,Nov,2020
IND12557,2020-03-09,2020-03-11,Kerala,Delhi,Lucknow-Delhi,555,Medium Truck,9673,53724.66,6763.75,96.8,2,2,2,0,82,19,Clear,Good,3,Mar,2020
IND12558,2024-11-05,2024-11-08,Kerala,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,4688,103267.97,15706.29,77.18,3,3,3,0,58,8,Fog,Good,11,Nov,2024
IND12559,2024-04-04,2024-04-05,Rajasthan,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,8095,29925.41,4332.75,67.86,1,1,1,0,66,13,Clear,Average,4,Apr,2024
IND12560,2023-09-23,2023-09-24,Kerala,Karnataka,Chennai-Bangalore,346,Heavy Truck,29409,26966.97,3889.32,77.94,1,1,1,0,78,14,Fog,Average,9,Sep,2023
IND12561,2022-11-19,2022-11-22,Odisha,Maharashtra,Delhi-Mumbai,1400,Medium Truck,10583,149150.88,20114.32,106.54,3,3,3,0,87,15,Clear,Good,11,Nov,2022
IND12562,2022-08-31,2022-09-03,Telangana,West Bengal,Chennai-Kolkata,1659,Light Van,2137,195187.14,18226.14,117.65,3,3,3,0,57,17,Rain,Poor,8,Aug,2022
IND12563,2020-10-25,2020-10-30,Gujarat,Maharashtra,Hyderabad-Pune,559,Heavy Truck,29670,52834.73,6936.58,94.52,2,5,5,1,58,15,Clear,Good,10,Oct,2020
IND12564,2021-06-17,2021-06-20,Karnataka,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,8966,140151.6,11035.1,104.75,3,3,3,0,84,10,Clear,Good,6,Jun,2021
IND12565,2024-02-09,2024-02-10,West Bengal,Maharashtra,Surat-Mumbai,284,Heavy Truck,19670,24792.56,2426.67,87.3,1,1,1,0,60,1,Clear,Poor,2,Feb,2024
IND12566,2020-03-13,2020-03-15,Odisha,Maharashtra,Nagpur-Mumbai,856,Medium Truck,8203,80239.4,7335.2,93.74,2,2,2,0,84,12,Clear,Good,3,Mar,2020
IND12567,2022-11-16,2022-11-19,Haryana,West Bengal,Chennai-Kolkata,1659,Heavy Truck,36518,197696.5,22309.71,119.17,3,3,3,0,62,9,Rain,Poor,11,Nov,2022
IND12568,2021-11-06,2021-11-07,Bihar,Karnataka,Chennai-Bangalore,346,Medium Truck,4890,27918.5,3616.32,80.69,1,1,1,0,72,5,Fog,Average,11,Nov,2021
IND12569,2022-11-15,2022-11-17,Gujarat,Maharashtra,Hyderabad-Pune,559,Heavy Truck,34589,30542.55,5362.64,54.64,2,2,2,0,70,15,Clear,Good,11,Nov,2022
IND12570,2023-03-24,2023-03-28,Kerala,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,23669,51592.8,5834.99,116.99,1,4,4,1,60,3,Clear,Good,3,Mar,2023
IND12571,2024-07-14,2024-07-16,Rajasthan,Delhi,Lucknow-Delhi,555,Light Van,2866,58560.45,5100.29,105.51,2,2,2,0,78,19,Clear,Average,7,Jul,2024
IND12572,2024-01-12,2024-01-14,Odisha,West Bengal,Chennai-Kolkata,1659,Heavy Truck,38943,129205.78,16134.52,77.88,3,2,2,0,82,7,Rain,Poor,1,Jan,2024
IND12573,2020-12-11,2020-12-14,Delhi,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,5526,158911.12,14740.1,118.77,3,3,3,0,86,7,Clear,Good,12,Dec,2020
IND12574,2020-03-08,2020-03-11,Tamil Nadu,West Bengal,Delhi-Kolkata,1472,Heavy Truck,39191,109204.0,15191.14,74.19,3,3,3,0,79,7,Clear,Good,3,Mar,2020
IND12575,2022-03-25,2022-03-27,Maharashtra,Maharashtra,Nagpur-Mumbai,856,Medium Truck,3366,65097.44,10355.67,76.05,2,2,2,0,82,2,Rain,Good,3,Mar,2022
IND12576,2024-10-19,2024-10-20,Kerala,Maharashtra,Mumbai-Pune,149,Medium Truck,13028,13809.5,1544.37,92.68,1,1,1,0,75,2,Clear,Average,10,Oct,2024
IND12577,2024-07-13,2024-07-14,Haryana,Punjab,Delhi-Amritsar,446,Heavy Truck,37905,30865.13,4794.8,69.2,1,1,1,0,62,12,Clear,Good,7,Jul,2024
IND12578,2024-09-30,2024-10-01,Odisha,Punjab,Delhi-Amritsar,446,Heavy Truck,24907,44109.4,6261.93,98.9,1,1,1,0,90,5,Clear,Good,9,Sep,2024
IND12579,2022-11-12,2022-11-17,Tamil Nadu,West Bengal,Chennai-Kolkata,1659,Medium Truck,9606,100700.51,23544.06,60.7,3,5,5,1,63,4,Rain,Poor,11,Nov,2022
IND12580,2023-11-20,2023-11-21,Maharashtra,Punjab,Delhi-Amritsar,446,Medium Truck,3012,25672.55,6152.11,57.56,1,1,1,0,94,7,Clear,Good,11,Nov,2023
IND12581,2021-03-27,2021-03-29,Tamil Nadu,Telangana,Bangalore-Hyderabad,575,Light Van,1035,50278.84,8080.94,87.44,2,2,2,0,75,16,Fog,Good,3,Mar,2021
IND12582,2024-11-18,2024-11-20,Haryana,Telangana,Bangalore-Hyderabad,575,Medium Truck,6239,51108.62,6893.16,88.88,2,2,2,0,55,3,Clear,Average,11,Nov,2024
IND12583,2021-05-06,2021-05-09,Delhi,West Bengal,Chennai-Kolkata,1659,Medium Truck,5317,95335.85,20776.71,57.47,3,3,3,0,58,2,Clear,Average,5,May,2021
IND12584,2020-09-27,2020-09-29,Rajasthan,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,35426,157204.75,15922.48,117.49,3,2,2,0,64,17,Rain,Good,9,Sep,2020
IND12585,2024-08-04,2024-08-06,Rajasthan,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,30429,47228.15,7073.54,90.13,2,2,2,0,80,9,Clear,Good,8,Aug,2024
IND12586,2020-08-26,2020-08-29,West Bengal,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,22485,81045.94,15864.67,60.57,3,3,3,0,94,8,Clear,Good,8,Aug,2020
IND12587,2020-07-07,2020-07-08,Telangana,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,31759,31664.23,3870.89,71.8,1,1,1,0,57,12,Clear,Good,7,Jul,2020
IND12588,2020-02-18,2020-02-21,West Bengal,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,15256,141849.94,18286.53,106.02,3,3,3,0,98,7,Clear,Average,2,Feb,2020
IND12589,2020-01-28,2020-01-29,Maharashtra,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,13456,38202.16,5875.93,86.63,1,1,1,0,63,14,Rain,Average,1,Jan,2020
IND12590,2024-08-17,2024-08-19,Odisha,Delhi,Lucknow-Delhi,555,Medium Truck,3449,35059.56,7626.87,63.17,2,2,2,0,86,16,Clear,Average,8,Aug,2024
IND12591,2022-12-25,2022-12-27,Karnataka,Maharashtra,Ahmedabad-Mumbai,524,Light Van,1393,29972.5,4890.5,57.2,2,2,2,0,57,1,Rain,Average,12,Dec,2022
IND12592,2023-02-01,2023-02-03,Rajasthan,Delhi,Lucknow-Delhi,555,Heavy Truck,30903,44485.59,5495.23,80.15,2,2,2,0,58,10,Rain,Average,2,Feb,2023
IND12593,2024-01-20,2024-01-23,Maharashtra,West Bengal,Delhi-Kolkata,1472,Medium Truck,6212,108367.21,14823.43,73.62,3,3,3,0,60,11,Rain,Average,1,Jan,2024
IND12594,2022-12-21,2022-12-23,West Bengal,Maharashtra,Nagpur-Mumbai,856,Light Van,1684,82102.57,9892.42,95.91,2,2,2,0,63,7,Rain,Poor,12,Dec,2022
IND12595,2020-09-19,2020-09-20,Haryana,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,9175,50612.37,3941.28,114.77,1,1,1,0,80,18,Rain,Good,9,Sep,2020
IND12596,2022-07-15,2022-07-16,Rajasthan,Rajasthan,Delhi-Jaipur,281,Heavy Truck,37327,18922.85,3006.05,67.34,1,1,1,0,56,19,Clear,Average,7,Jul,2022
IND12597,2024-01-25,2024-01-28,Maharashtra,Telangana,Bangalore-Hyderabad,575,Heavy Truck,39410,63173.17,5333.19,109.87,2,3,3,1,56,14,Clear,Good,1,Jan,2024
IND12598,2021-05-22,2021-05-25,Punjab,Maharashtra,Surat-Mumbai,284,Heavy Truck,28571,32498.78,2798.35,114.43,1,3,3,1,75,17,Clear,Good,5,May,2021
IND12599,2024-07-03,2024-07-04,Delhi,Maharashtra,Surat-Mumbai,284,Heavy Truck,31087,32131.81,3676.3,113.14,1,1,1,0,76,19,Rain,Average,7,Jul,2024
IND12600,2020-09-10,2020-09-11,Rajasthan,Maharashtra,Mumbai-Pune,149,Medium Truck,10446,17380.17,2083.57,116.65,1,1,1,0,57,13,Rain,Good,9,Sep,2020
IND12601,2023-03-25,2023-03-27,Punjab,Delhi,Lucknow-Delhi,555,Heavy Truck,32692,60465.92,4528.99,108.95,2,2,2,0,89,3,Clear,Average,3,Mar,2023
IND12602,2023-11-27,2023-11-29,Haryana,Telangana,Bangalore-Hyderabad,575,Heavy Truck,29877,52637.81,6877.74,91.54,2,2,2,0,92,2,Fog,Average,11,Nov,2023
IND12603,2022-03-03,2022-03-08,West Bengal,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,11339,34701.95,3639.32,78.69,1,5,5,1,87,9,Clear,Average,3,Mar,2022
IND12604,2021-03-18,2021-03-25,Gujarat,Maharashtra,Nagpur-Mumbai,856,Light Van,1155,72261.93,7358.81,84.42,2,7,7,1,69,7,Clear,Average,3,Mar,2021
IND12605,2023-11-23,2023-11-24,Maharashtra,Rajasthan,Delhi-Jaipur,281,Medium Truck,13306,31214.28,3634.9,111.08,1,1,1,0,65,14,Clear,Good,11,Nov,2023
IND12606,2024-06-12,2024-06-15,Haryana,Maharashtra,Delhi-Mumbai,1400,Medium Truck,7016,99537.04,18408.96,71.1,3,3,3,0,64,5,Clear,Good,6,Jun,2024
IND12607,2022-08-11,2022-08-14,Punjab,West Bengal,Delhi-Kolkata,1472,Medium Truck,6940,90010.32,20163.26,61.15,3,3,3,0,90,15,Rain,Poor,8,Aug,2022
IND12608,2021-06-22,2021-06-23,Delhi,Maharashtra,Surat-Mumbai,284,Heavy Truck,38097,16999.49,3214.79,59.86,1,1,1,0,68,1,Clear,Good,6,Jun,2021
IND12609,2022-09-02,2022-09-05,Tamil Nadu,West Bengal,Delhi-Kolkata,1472,Medium Truck,7071,158813.52,20635.46,107.89,3,3,3,0,56,7,Clear,Average,9,Sep,2022
IND12610,2024-03-05,2024-03-08,Tamil Nadu,Maharashtra,Delhi-Mumbai,1400,Medium Truck,11107,144625.6,12835.02,103.3,3,3,3,0,99,5,Storm,Good,3,Mar,2024
IND12611,2024-07-14,2024-07-15,Uttar Pradesh,Maharashtra,Mumbai-Pune,149,Light Van,2316,12640.44,1452.45,84.84,1,1,1,0,98,4,Rain,Good,7,Jul,2024
IND12612,2022-02-11,2022-02-13,Delhi,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,15442,59270.3,7653.94,69.24,2,2,2,0,91,11,Clear,Good,2,Feb,2022
IND12613,2021-11-24,2021-11-25,Uttar Pradesh,Maharashtra,Surat-Mumbai,284,Medium Truck,5944,27670.95,3857.5,97.43,1,1,1,0,83,19,Clear,Average,11,Nov,2021
IND12614,2021-01-25,2021-01-26,Uttar Pradesh,Punjab,Delhi-Amritsar,446,Heavy Truck,18936,23499.88,4281.92,52.69,1,1,1,0,89,6,Clear,Good,1,Jan,2021
IND12615,2024-01-30,2024-02-01,Uttar Pradesh,Delhi,Lucknow-Delhi,555,Medium Truck,3398,49825.65,5044.16,89.78,2,2,2,0,74,18,Storm,Good,1,Jan,2024
